"Area","Line","Date","TrapName","TrapChecked","Triggered","Set","Species","Sex","Age","Duplicates","PestID","Bait","Latitude","Longitude","TrapType","TimeTaken","Oiled","Toxin","Comments"
"Birdsong Opanuku","Residence Line",2023-12-29,"OP120","Y","Y","Y","Rat","","",8,"PestID:212502","Unknown",-36.9170484,174.5671885,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2023-12-29,"OP120","Y","Y","Y","Rat","","",8,"PestID:212502","Unknown",-36.9170484,174.5671885,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2023-12-29,"TU35","Y","Y","Y","Rat","","",4,"PestID:212504","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2023-12-29,"TU35","Y","Y","Y","Rat","","",4,"PestID:212504","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2023-12-29,"TU35","Y","Y","Y","Rat","","",4,"PestID:212504","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2023-12-29,"TU35","Y","Y","Y","Stoat","","",2,"PestID:212505","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-01-31,"CO10","Y","Y","Y","Rat","","",2,"PestID:213665","Unknown",-36.875918,174.585493,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-01-31,"CO54","Y","Y","Y","Possum","M","Adult",2,"PestID:213666","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-01-31,"HV407","Y","Y","Y","Hedgehog","","",2,"PestID:213668","Unknown",-36.898959,174.581895,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-01-31,"HV411B","Y","Y","Y","Rat","","",2,"PestID:213669","Unknown",-36.900163,174.580078,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-01-31,"MO30","Y","Y","Y","Rat","","",3,"PestID:213670","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-01-31,"MO30","Y","Y","Y","Rat","","",3,"PestID:213670","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-01-31,"OP82","Y","Y","Y","Rat","","",2,"PestID:213671","Unknown",-36.908732,174.571167,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-01-31,"OP92","Y","Y","Y","Rat","","",2,"PestID:213672","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-02-29,"CO54","Y","Y","Y","Rat","","",4,"PestID:216244","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-02-29,"CO54","Y","Y","Y","Rat","","",4,"PestID:216244","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-02-29,"CO54","Y","Y","Y","Rat","","",4,"PestID:216244","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-02-29,"FH235","Y","Y","Y","Rat","","",3,"PestID:216246","Unknown",-36.916579,174.592821,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-02-29,"FH235","Y","Y","Y","Rat","","",3,"PestID:216246","Unknown",-36.916579,174.592821,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-02-29,"HV342","Y","Y","Y","Possum","","",2,"PestID:216248","Unknown",-36.901432,174.596152,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-02-29,"MO15","Y","Y","Y","Rat","","",2,"PestID:216250","Unknown",-36.899466,174.572498,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-02-29,"MO30","Y","Y","Y","Rat","","",2,"PestID:216252","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-02-29,"OP92","Y","Y","Y","Rat","","",3,"PestID:216254","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-02-29,"OP92","Y","Y","Y","Rat","","",3,"PestID:216254","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-02-29,"OP92","Y","Y","Y","Possum","","",2,"PestID:216255","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-03-30,"OP82","Y","Y","Y","Rat","","",4,"PestID:218149","Unknown",-36.908732,174.571167,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-03-30,"OP82","Y","Y","Y","Rat","","",4,"PestID:218149","Unknown",-36.908732,174.571167,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-03-30,"OP82","Y","Y","Y","Rat","","",4,"PestID:218149","Unknown",-36.908732,174.571167,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-03-30,"OP92","Y","Y","Y","Rat","","",2,"PestID:218150","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-03-30,"TU35","Y","Y","Y","Rat","","",4,"PestID:218151","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-03-30,"TU35","Y","Y","Y","Rat","","",4,"PestID:218151","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-03-30,"TU35","Y","Y","Y","Rat","","",4,"PestID:218151","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-03-31,"CO54","Y","Y","Y","Rat","","",2,"PestID:218187","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-03-31,"CO54","Y","Y","Y","Possum","","",3,"PestID:218188","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-03-31,"CO54","Y","Y","Y","Possum","","",3,"PestID:218188","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-03-31,"FH235","Y","Y","Y","Rat","","",3,"PestID:218189","Unknown",-36.916579,174.592821,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-03-31,"FH235","Y","Y","Y","Rat","","",3,"PestID:218189","Unknown",-36.916579,174.592821,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-03-31,"MO74","Y","Y","Y","Rat","","",2,"PestID:218192","Unknown",-36.900176,174.565646,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-04-30,"CO54","Y","Y","Y","Rat","","",2,"PestID:220722","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-04-30,"OP65","Y","Y","Y","Rat","","",3,"PestID:220726","Unknown",-36.911614,174.567197,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-04-30,"OP65","Y","Y","Y","Rat","","",3,"PestID:220726","Unknown",-36.911614,174.567197,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-04-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:220727","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-04-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:220727","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-04-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:220727","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-04-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:220727","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-04-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:220727","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"CO54","Y","Y","Y","Rat","","",4,"PestID:223932","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"CO54","Y","Y","Y","Rat","","",4,"PestID:223932","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"CO54","Y","Y","Y","Rat","","",4,"PestID:223932","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"HV407","Y","Y","Y","Rat","","",2,"PestID:223934","Unknown",-36.898959,174.581895,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"MO30","Y","Y","Y","Rat","","",2,"PestID:223939","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"MO74","Y","Y","Y","Mouse","","",2,"PestID:223940","Unknown",-36.900176,174.565646,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"OP63","Y","Y","Y","Rat","","",3,"PestID:223941","Unknown",-36.911099,174.567441,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"OP63","Y","Y","Y","Rat","","",3,"PestID:223941","Unknown",-36.911099,174.567441,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"OP82","Y","Y","Y","Rat","","",2,"PestID:223944","Unknown",-36.908732,174.571167,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"PO120","Y","Y","Y","Mouse","","",2,"PestID:223946","Unknown",-36.868083,174.592168,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"TU35","Y","Y","Y","Rat","","",11,"PestID:223948","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"TU35","Y","Y","Y","Rat","","",11,"PestID:223948","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"TU35","Y","Y","Y","Rat","","",11,"PestID:223948","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"TU35","Y","Y","Y","Rat","","",11,"PestID:223948","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"TU35","Y","Y","Y","Rat","","",11,"PestID:223948","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"TU35","Y","Y","Y","Rat","","",11,"PestID:223948","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"TU35","Y","Y","Y","Rat","","",11,"PestID:223948","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"TU35","Y","Y","Y","Rat","","",11,"PestID:223948","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"TU35","Y","Y","Y","Rat","","",11,"PestID:223948","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2024-05-31,"TU35","Y","Y","Y","Rat","","",11,"PestID:223948","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Ark","AioWira",2024-08-04,"A8_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.8718477,174.5154311,"DOC200","Unspecified",NA,NA,""""""
"Ark","AioWira",2024-08-04,"A6_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.8719927,174.5131975,"DOC200","Unspecified",NA,NA,""""""
"Ark","AioWira",2024-08-04,"A5_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.8717902,174.5111139,"DOC200","Unspecified",NA,NA,""""""
"Ark","AioWira",2024-08-04,"A4_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.87238581,174.5092356,"DOC200","Unspecified",NA,NA,""""""
"Ark","AioWira",2024-08-04,"A3_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.87358493,174.5079861,"DOC200","Unspecified",NA,NA,""""""
"Ark","AioWira",2024-08-04,"A2_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.87482545,174.5093777,"DOC200","Unspecified",NA,NA,""""""
"Ark","AioWira",2024-08-04,"A1_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.87612573,174.5100589,"DOC200","Unspecified",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc24_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.91834638,174.5423923,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc24_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.91834638,174.5423923,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc24_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.91834638,174.5423923,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc25_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.91886322,174.5433906,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc25_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.91886322,174.5433906,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc25_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.91886322,174.5433906,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc25_PBT","Y","N","Y","","","",1,"","Fruit",-36.91885564,174.5432666,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc25_PBT","Y","N","Y","","","",1,"","Fruit",-36.91885564,174.5432666,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc25_PBT","Y","N","Y","","","",1,"","Fruit",-36.91885564,174.5432666,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc26_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.91957593,174.5450474,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc26_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.91957593,174.5450474,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc26_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.91957593,174.5450474,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc26_PBT","Y","N","Y","","","",1,"","Fruit",-36.91954184,174.5449296,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc26_PBT","Y","N","Y","","","",1,"","Fruit",-36.91954184,174.5449296,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc26_PBT","Y","N","Y","","","",1,"","Fruit",-36.91954184,174.5449296,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc27_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92022335,174.5456819,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc27_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92022335,174.5456819,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc27_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92022335,174.5456819,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc28_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92094251,174.5468172,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc28_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92094251,174.5468172,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc28_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92094251,174.5468172,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc28_PBT","Y","N","Y","","","",1,"","Fruit",-36.9209062,174.5467428,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc28_PBT","Y","N","Y","","","",1,"","Fruit",-36.9209062,174.5467428,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"Sc28_PBT","Y","N","Y","","","",1,"","Fruit",-36.9209062,174.5467428,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT1_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92157694,174.5478704,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT1_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92157694,174.5478704,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT1_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92157694,174.5478704,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT1_SA","Y","N","Y","","","",1,"","Meat",-36.9216521322638,174.54794883728,"SA trap","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT1_SA","Y","N","Y","","","",1,"","Meat",-36.9216521322638,174.54794883728,"SA trap","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT1_SA","Y","N","Y","","","",1,"","Meat",-36.9216521322638,174.54794883728,"SA trap","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT1_PBT","Y","N","Y","","","",1,"","Fruit",-36.92160925,174.5480347,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT1_PBT","Y","N","Y","","","",1,"","Fruit",-36.92160925,174.5480347,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT1_PBT","Y","N","Y","","","",1,"","Fruit",-36.92160925,174.5480347,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT2_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92224918,174.5480443,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT2_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92224918,174.5480443,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT2_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92224918,174.5480443,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT3_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92329079,174.5479473,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT3_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92329079,174.5479473,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT3_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92329079,174.5479473,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT4_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92425403,174.5479477,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT4_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92425403,174.5479477,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT4_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92425403,174.5479477,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT5_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92552432,174.5481601,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT5_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92552432,174.5481601,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT5_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92552432,174.5481601,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT5.5_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92579103,174.5471817,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT5.5_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92579103,174.5471817,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT5.5_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92579103,174.5471817,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT6_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92581659,174.5470374,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT6_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92581659,174.5470374,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT6_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92581659,174.5470374,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT6_PBT","Y","N","Y","","","",1,"","Fruit",-36.92584078,174.5468842,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT6_PBT","Y","N","Y","","","",1,"","Fruit",-36.92584078,174.5468842,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT6_PBT","Y","N","Y","","","",1,"","Fruit",-36.92584078,174.5468842,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT7_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92673803,174.5465707,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT7_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92673803,174.5465707,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT7_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92673803,174.5465707,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT8_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92760764,174.545971,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT8_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92760764,174.545971,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT8_DOC200","Y","N","Y","","","",1,"","Egg (Artificial) & Meat",-36.92760764,174.545971,"DOC200","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT8_PBT","Y","N","Y","","","",1,"","Fruit",-36.92757327,174.546101,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
"Ark","Ian Wells & Cutty Grass East",2025-04-26,"NT8_PBT","Y","N","Y","","","",1,"","Fruit",-36.92757327,174.546101,"Flipping Timmy","2 Hour(s) and 40 Minute(s)",NA,NA,""""""
